insee_code,commune_name,department_code,region_code,display_name,is_arrondissement
79213,Pompaire,79,75,Pompaire (79),False
31429,Pompertuzat,31,76,Pompertuzat (31),False
54430,Pompey,54,44,Pompey (54),False
32322,Pompiac,32,76,Pompiac (32),False
88352,Pompierre,88,44,Pompierre (88),False
25461,Pompierre-sur-Doubs,25,27,Pompierre-sur-Doubs (25),False
47207,Pompiey,47,75,Pompiey (47),False
33330,Pompignac,33,75,Pompignac (33),False
30200,Pompignan,30,76,Pompignan (30),False
82142,Pompignan,82,76,Pompignan (82),False
47208,Pompogne,47,75,Pompogne (47),False
77372,Pomponne,77,11,Pomponne (77),False
24331,Pomport,24,75,Pomport (24),False
64450,Pomps,64,75,Pomps (64),False
33329,Pompéjac,33,75,Pompéjac (33),False
11294,Pomy,11,76,Pomy (11),False
34207,Pomérols,34,76,Pomérols (34),False
21493,Poncey-lès-Athée,21,27,Poncey-lès-Athée (21),False
21494,Poncey-sur-l'Ignon,21,27,Poncey-sur-l'Ignon (21),False
80631,Ponches-Estruval,80,32,Ponches-Estruval (80),False
60504,Ponchon,60,32,Ponchon (60),False
01303,Poncin,01,84,Poncin (01),False
42174,Poncins,42,84,Poncins (42),False
33331,Pondaurat,33,75,Pondaurat (33),False
26246,Ponet-et-Saint-Auban,26,84,Ponet-et-Saint-Auban (26),False
31430,Ponlat-Taillebourg,31,76,Ponlat-Taillebourg (31),False
17283,Pons,17,75,Pons (17),False
32323,Ponsampère,32,76,Ponsampère (32),False
32324,Ponsan-Soubiran,32,76,Ponsan-Soubiran (32),False
26247,Ponsas,26,84,Ponsas (26),False
64451,Ponson-Debat-Pouts,64,75,Ponson-Debat-Pouts (64),False
64452,Ponson-Dessus,64,75,Ponson-Dessus (64),False
38313,Ponsonnas,38,84,Ponsonnas (38),False
21495,Pont,21,27,Pont (21),False
48116,Pont de Montvert - Sud Mont Lozère,48,76,Pont de Montvert - Sud Mont Lozère (48),False
02612,Pont-Arcy,02,32,Pont-Arcy (02),False
27467,Pont-Audemer,27,28,Pont-Audemer (27),False
27468,Pont-Authou,27,28,Pont-Authou (27),False
29217,Pont-Aven,29,53,Pont-Aven (29),False
14511,Pont-Bellanger,14,28,Pont-Bellanger (14),False
29218,Pont-Croix,29,53,Pont-Croix (29),False
50409,Pont-Hébert,50,28,Pont-Hébert (50),False
22249,Pont-Melvez,22,53,Pont-Melvez (22),False
80634,Pont-Noyelles,80,32,Pont-Noyelles (80),False
35363,Pont-Péan,35,53,Pont-Péan (35),False
80635,Pont-Remy,80,32,Pont-Remy (80),False
30202,Pont-Saint-Esprit,30,76,Pont-Saint-Esprit (30),False
02616,Pont-Saint-Mard,02,32,Pont-Saint-Mard (02),False
44130,Pont-Saint-Martin,44,52,Pont-Saint-Martin (44),False
27470,Pont-Saint-Pierre,27,28,Pont-Saint-Pierre (27),False
54432,Pont-Saint-Vincent,54,44,Pont-Saint-Vincent (54),False
10297,Pont-Sainte-Marie,10,44,Pont-Sainte-Marie (10),False
60509,Pont-Sainte-Maxence,60,32,Pont-Sainte-Maxence (60),False
43153,Pont-Salomon,43,84,Pont-Salomon (43),False
56179,Pont-Scorff,56,53,Pont-Scorff (56),False
01304,Pont-d'Ain,01,84,Pont-d'Ain (01),False
39436,Pont-d'Héry,39,27,Pont-d'Héry (39),False
14764,Pont-d'Ouilly,14,28,Pont-d'Ouilly (14),False
26249,Pont-de-Barret,26,84,Pont-de-Barret (26),False
29302,Pont-de-Buis-lès-Quimerch,29,53,Pont-de-Buis-lès-Quimerch (29),False
38316,Pont-de-Chéruy,38,84,Pont-de-Chéruy (38),False
07178,Pont-de-Labeaume,07,84,Pont-de-Labeaume (07),False
81209,Pont-de-Larn,81,76,Pont-de-Larn (81),False
80632,Pont-de-Metz,80,32,Pont-de-Metz (80),False
39435,Pont-de-Poitte,39,27,Pont-de-Poitte (39),False
25463,Pont-de-Roide-Vermondans,25,27,Pont-de-Roide-Vermondans (25),False
37186,Pont-de-Ruan,37,24,Pont-de-Ruan (37),False
12185,Pont-de-Salars,12,76,Pont-de-Salars (12),False
01305,Pont-de-Vaux,01,84,Pont-de-Vaux (01),False
01306,Pont-de-Veyle,01,84,Pont-de-Veyle (01),False
27469,Pont-de-l'Arche,27,28,Pont-de-l'Arche (27),False
26250,Pont-de-l'Isère,26,84,Pont-de-l'Isère (26),False
70419,Pont-du-Bois,70,27,Pont-du-Bois (70),False
47209,Pont-du-Casse,47,75,Pont-du-Casse (47),False
63284,Pont-du-Château,63,84,Pont-du-Château (63),False
39437,Pont-du-Navoy,39,27,Pont-du-Navoy (39),False
38319,Pont-en-Royans,38,84,Pont-en-Royans (38),False
21497,Pont-et-Massène,21,27,Pont-et-Massène (21),False
29220,Pont-l'Abbé,29,53,Pont-l'Abbé (29),False
17284,Pont-l'Abbé-d'Arnoult,17,75,Pont-l'Abbé-d'Arnoult (17),False
14514,Pont-l'Évêque,14,28,Pont-l'Évêque (14),False
60506,Pont-l'Évêque,60,32,Pont-l'Évêque (60),False
52399,Pont-la-Ville,52,44,Pont-la-Ville (52),False
25465,Pont-les-Moulins,25,27,Pont-les-Moulins (25),False
88353,Pont-lès-Bonfays,88,44,Pont-lès-Bonfays (88),False
88354,Pont-sur-Madon,88,44,Pont-sur-Madon (88),False
55407,Pont-sur-Meuse,55,44,Pont-sur-Meuse (55),False
59467,Pont-sur-Sambre,59,32,Pont-sur-Sambre (59),False
10298,Pont-sur-Seine,10,44,Pont-sur-Seine (10),False
89308,Pont-sur-Vanne,89,27,Pont-sur-Vanne (89),False
89309,Pont-sur-Yonne,89,27,Pont-sur-Yonne (89),False
70420,Pont-sur-l'Ognon,70,27,Pont-sur-l'Ognon (70),False
38318,Pont-Évêque,38,84,Pont-Évêque (38),False
59466,Pont-à-Marcq,59,32,Pont-à-Marcq (59),False
54431,Pont-à-Mousson,54,44,Pont-à-Mousson (54),False
62666,Pont-à-Vendin,62,32,Pont-à-Vendin (62),False
64453,Pontacq,64,75,Pontacq (64),False
21496,Pontailler-sur-Saône,21,27,Pontailler-sur-Saône (21),False
26248,Pontaix,26,84,Pontaix (26),False
23155,Pontarion,23,75,Pontarion (23),False
25462,Pontarlier,25,27,Pontarlier (25),False
60505,Pontarmé,60,32,Pontarmé (60),False
50408,Pontaubault,50,28,Pontaubault (50),False
89306,Pontaubert,89,27,Pontaubert (89),False
77373,Pontault-Combault,77,11,Pontault-Combault (77),False
63283,Pontaumur,63,84,Pontaumur (63),False
02613,Pontavert,02,32,Pontavert (02),False
77374,Pontcarré,77,11,Pontcarré (77),False
70417,Pontcey,70,27,Pontcey (70),False
61333,Pontchardon,61,28,Pontchardon (61),False
38314,Pontcharra,38,84,Pontcharra (38),False
23156,Pontcharraud,23,75,Pontcharraud (23),False
44129,Pontchâteau,44,52,Pontchâteau (44),False
46223,Pontcirq,46,76,Pontcirq (46),False
66145,Ponteilla,66,76,Ponteilla (66),False
30201,Ponteils-et-Brésis,30,76,Ponteils-et-Brésis (30),False
40229,Pontenx-les-Forges,40,75,Pontenx-les-Forges (40),False
83095,Pontevès,83,93,Pontevès (83),False
51440,Pontfaverger-Moronvilliers,51,44,Pontfaverger-Moronvilliers (51),False
63285,Pontgibaud,63,84,Pontgibaud (63),False
28302,Pontgouin,28,24,Pontgouin (28),False
51441,Ponthion,51,44,Ponthion (51),False
80633,Ponthoile,80,32,Ponthoile (80),False
78499,Ponthévrard,78,11,Ponthévrard (78),False
64454,Pontiacq-Viellepinte,64,75,Pontiacq-Viellepinte (64),False
89307,Pontigny,89,27,Pontigny (89),False
04154,Pontis,04,93,Pontis (04),False
56178,Pontivy,56,53,Pontivy (56),False
41180,Pontlevoy,41,24,Pontlevoy (41),False
53181,Pontmain,53,52,Pontmain (53),False
95500,Pontoise,95,11,Pontoise (95),False
60507,Pontoise-lès-Noyon,60,32,Pontoise-lès-Noyon (60),False
40230,Pontonx-sur-l'Adour,40,75,Pontonx-sur-l'Adour (40),False
50410,Pontorson,50,28,Pontorson (50),False
24334,Pontours,24,75,Pontours (24),False
71355,Pontoux,71,27,Pontoux (71),False
57548,Pontoy,57,44,Pontoy (57),False
57549,Pontpierre,57,44,Pontpierre (57),False
60508,Pontpoint,60,32,Pontpoint (60),False
22250,Pontrieux,22,53,Pontrieux (22),False
02614,Pontru,02,32,Pontru (02),False
02615,Pontruet,02,32,Pontruet (02),False
50411,Ponts,50,28,Ponts (50),False
14355,Ponts sur Seulles,14,28,Ponts sur Seulles (14),False
76507,Ponts-et-Marais,76,28,Ponts-et-Marais (76),False
72243,Pontvallain,72,52,Pontvallain (72),False
14512,Pontécoulant,14,28,Pontécoulant (14),False
34208,Popian,34,76,Popian (34),False
2B244,Popolasca,2B,94,Popolasca (2B),False
56180,Porcaro,56,53,Porcaro (56),False
57550,Porcelette,57,44,Porcelette (57),False
60510,Porcheux,60,32,Porcheux (60),False
78501,Porcheville,78,11,Porcheville (78),False
33332,Porchères,33,75,Porchères (33),False
38320,Porcieu-Amblagnieu,38,84,Porcieu-Amblagnieu (38),False
22251,Pordic,22,53,Pordic (22),False
44131,Pornic,44,52,Pornic (44),False
44132,Pornichet,44,52,Pornichet (44),False
60511,Porquéricourt,60,32,Porquéricourt (60),False
2B245,Porri,2B,94,Porri (2B),False
29221,Porspoder,29,53,Porspoder (29),False
01307,Port,01,84,Port (01),False
50412,Port-Bail-sur-Mer,50,28,Port-Bail-sur-Mer (50),False
53182,Port-Brillet,53,52,Port-Brillet (53),False
76476,Port-Jérôme-sur-Seine,76,28,Port-Jérôme-sur-Seine (76),False
29222,Port-Launay,29,53,Port-Launay (29),False
39439,Port-Lesney,39,27,Port-Lesney (39),False
56181,Port-Louis,56,53,Port-Louis (56),False
97122,Port-Louis,971,01,Port-Louis (971),False
27473,Port-Mort,27,28,Port-Mort (27),False
13078,Port-Saint-Louis-du-Rhône,13,93,Port-Saint-Louis-du-Rhône (13),False
44133,Port-Saint-Père,44,52,Port-Saint-Père (44),False
24335,Port-Sainte-Foy-et-Ponchapt,24,75,Port-Sainte-Foy-et-Ponchapt (24),False
47210,Port-Sainte-Marie,47,75,Port-Sainte-Marie (47),False
66148,Port-Vendres,66,76,Port-Vendres (66),False
17285,Port-d'Envaux,17,75,Port-d'Envaux (17),False
13077,Port-de-Bouc,13,93,Port-de-Bouc (13),False
40231,Port-de-Lanne,40,75,Port-de-Lanne (40),False
86195,Port-de-Piles,86,75,Port-de-Piles (86),False
17484,Port-des-Barques,17,75,Port-des-Barques (17),False
14515,Port-en-Bessin-Huppain,14,28,Port-en-Bessin-Huppain (14),False
11266,Port-la-Nouvelle,11,76,Port-la-Nouvelle (11),False
80637,Port-le-Grand,80,32,Port-le-Grand (80),False
70421,Port-sur-Saône,70,27,Port-sur-Saône (70),False
54433,Port-sur-Seille,54,44,Port-sur-Seille (54),False
66146,Porta,66,76,Porta (66),False
69114,Porte des Pierres Dorées,69,84,Porte des Pierres Dorées (69),False
68143,Porte du Ried,68,44,Porte du Ried (68),False
33008,Porte-de-Benauge,33,75,Porte-de-Benauge (33),False
73151,Porte-de-Savoie,73,84,Porte-de-Savoie (73),False
27471,Porte-de-Seine,27,28,Porte-de-Seine (27),False
38479,Porte-des-Bonnevaux,38,84,Porte-des-Bonnevaux (38),False
46033,Porte-du-Quercy,46,76,Porte-du-Quercy (46),False
11295,Portel-des-Corbières,11,76,Portel-des-Corbières (11),False
27472,Portes,27,28,Portes (27),False
30203,Portes,30,76,Portes (30),False
26251,Portes-en-Valdaine,26,84,Portes-en-Valdaine (26),False
26252,Portes-lès-Valence,26,84,Portes-lès-Valence (26),False
64455,Portet,64,75,Portet (64),False
31431,Portet-d'Aspet,31,76,Portet-d'Aspet (31),False
31432,Portet-de-Luchon,31,76,Portet-de-Luchon (31),False
31433,Portet-sur-Garonne,31,76,Portet-sur-Garonne (31),False
33334,Portets,33,75,Portets (33),False
88355,Portieux,88,44,Portieux (88),False
34209,Portiragnes,34,76,Portiragnes (34),False
2A247,Porto-Vecchio,2A,94,Porto-Vecchio (2A),False
37187,Ports-sur-Vienne,37,24,Ports-sur-Vienne (37),False
66147,Porté-Puymorens,66,76,Porté-Puymorens (66),False
21498,Posanges,21,27,Posanges (21),False
27474,Poses,27,28,Poses (27),False
51442,Possesse,51,44,Possesse (51),False
57551,Postroff,57,44,Postroff (57),False
51443,Potangis,51,44,Potangis (51),False
30204,Potelières,30,76,Potelières (30),False
59468,Potelle,59,32,Potelle (59),False
21499,Pothières,21,27,Pothières (21),False
14516,Potigny,14,28,Potigny (14),False
80638,Potte,80,32,Potte (80),False
10299,Pouan-les-Vallées,10,44,Pouan-les-Vallées (10),False
86197,Pouant,86,75,Pouant (86),False
86196,Pouançay,86,75,Pouançay (86),False
31434,Poubeau,31,76,Poubeau (31),False
31435,Poucharramet,31,76,Poucharramet (31),False
47211,Poudenas,47,75,Poudenas (47),False
40232,Poudenx,40,75,Poudenx (40),False
81210,Poudis,81,76,Poudis (81),False
65366,Poueyferré,65,76,Poueyferré (65),False
30205,Pougnadoresse,30,76,Pougnadoresse (30),False
79215,Pougne-Hérisson,79,75,Pougne-Hérisson (79),False
01308,Pougny,01,84,Pougny (01),False
58213,Pougny,58,27,Pougny (58),False
58214,Pougues-les-Eaux,58,27,Pougues-les-Eaux (58),False
10300,Pougy,10,44,Pougy (10),False
17287,Pouillac,17,75,Pouillac (17),False
01309,Pouillat,01,84,Pouillat (01),False
21500,Pouillenay,21,27,Pouillenay (21),False
25466,Pouilley-Français,25,27,Pouilley-Français (25),False
25467,Pouilley-les-Vignes,25,27,Pouilley-les-Vignes (25),False
40233,Pouillon,40,75,Pouillon (40),False
51444,Pouillon,51,44,Pouillon (51),False
71356,Pouilloux,71,27,Pouilloux (71),False
57552,Pouilly,57,44,Pouilly (57),False
60512,Pouilly,60,32,Pouilly (60),False
21501,Pouilly-en-Auxois,21,27,Pouilly-en-Auxois (21),False
42176,Pouilly-les-Nonains,42,84,Pouilly-les-Nonains (42),False
42175,Pouilly-lès-Feurs,42,84,Pouilly-lès-Feurs (42),False
42177,Pouilly-sous-Charlieu,42,84,Pouilly-sous-Charlieu (42),False
58215,Pouilly-sur-Loire,58,27,Pouilly-sur-Loire (58),False
55408,Pouilly-sur-Meuse,55,44,Pouilly-sur-Meuse (55),False
21502,Pouilly-sur-Saône,21,27,Pouilly-sur-Saône (21),False
02617,Pouilly-sur-Serre,02,32,Pouilly-sur-Serre (02),False
21503,Pouilly-sur-Vingeanne,21,27,Pouilly-sur-Vingeanne (21),False
41181,Pouillé,41,24,Pouillé (41),False
85181,Pouillé,85,52,Pouillé (85),False
86198,Pouillé,86,75,Pouillé (86),False
44134,Pouillé-les-Côteaux,44,52,Pouillé-les-Côteaux (44),False
34212,Poujols,34,76,Poujols (34),False
36162,Poulaines,36,24,Poulaines (36),False
80639,Poulainville,80,32,Poulainville (80),False
81211,Poulan-Pouzols,81,76,Poulan-Pouzols (81),False
52401,Poulangy,52,44,Poulangy (52),False
29224,Pouldergat,29,53,Pouldergat (29),False
29225,Pouldreuzic,29,53,Pouldreuzic (29),False
69160,Poule-les-Écharmeaux,69,84,Poule-les-Écharmeaux (69),False
64456,Pouliacq,64,75,Pouliacq (64),False
25468,Pouligney-Lusans,25,27,Pouligney-Lusans (25),False
36163,Pouligny-Notre-Dame,36,24,Pouligny-Notre-Dame (36),False
36164,Pouligny-Saint-Martin,36,24,Pouligny-Saint-Martin (36),False
36165,Pouligny-Saint-Pierre,36,24,Pouligny-Saint-Pierre (36),False
29226,Poullan-sur-Mer,29,53,Poullan-sur-Mer (29),False
29227,Poullaouen,29,53,Poullaouen (29),False
16267,Poullignac,16,75,Poullignac (16),False
30206,Poulx,30,76,Poulx (30),False
65367,Poumarous,65,76,Poumarous (65),False
82143,Poupas,82,76,Poupas (82),False
28303,Poupry,28,24,Poupry (28),False
58216,Pouques-Lormes,58,27,Pouques-Lormes (58),False
48117,Pourcharesses,48,76,Pourcharesses (48),False
07179,Pourchères,07,84,Pourchères (07),False
83096,Pourcieux,83,93,Pourcieux (83),False
51445,Pourcy,51,44,Pourcy (51),False
71357,Pourlans,71,27,Pourlans (71),False
57553,Pournoy-la-Chétive,57,44,Pournoy-la-Chétive (57),False
57554,Pournoy-la-Grasse,57,44,Pournoy-la-Grasse (57),False
89311,Pourrain,89,27,Pourrain (89),False
83097,Pourrières,83,93,Pourrières (83),False
16268,Poursac,16,75,Poursac (16),False
17288,Poursay-Garnaud,17,75,Poursay-Garnaud (17),False
64457,Poursiugues-Boucoue,64,75,Poursiugues-Boucoue (64),False
08343,Pouru-Saint-Remy,08,44,Pouru-Saint-Remy (08),False
08342,Pouru-aux-Bois,08,44,Pouru-aux-Bois (08),False
34213,Poussan,34,76,Poussan (34),False
23158,Poussanges,23,75,Poussanges (23),False
88357,Poussay,88,44,Poussay (88),False
58217,Pousseaux,58,27,Pousseaux (58),False
47212,Poussignac,47,75,Poussignac (47),False
12186,Pousthomy,12,76,Pousthomy (12),False
61336,Pouvrai,61,28,Pouvrai (61),False
88358,Pouxeux,88,44,Pouxeux (88),False
65368,Pouy,65,76,Pouy (65),False
32327,Pouy-Loubrin,32,76,Pouy-Loubrin (32),False
32328,Pouy-Roquelaure,32,76,Pouy-Roquelaure (32),False
31436,Pouy-de-Touges,31,76,Pouy-de-Touges (31),False
10301,Pouy-sur-Vannes,10,44,Pouy-sur-Vannes (10),False
65369,Pouyastruc,65,76,Pouyastruc (65),False
40234,Pouydesseaux,40,75,Pouydesseaux (40),False
32325,Pouydraguin,32,76,Pouydraguin (32),False
32326,Pouylebon,32,76,Pouylebon (32),False
65370,Pouzac,65,76,Pouzac (65),False
85182,Pouzauges,85,52,Pouzauges (85),False
37188,Pouzay,37,24,Pouzay (37),False
31437,Pouze,31,76,Pouze (31),False
30207,Pouzilhac,30,76,Pouzilhac (30),False
63286,Pouzol,63,84,Pouzol (63),False
34214,Pouzolles,34,76,Pouzolles (34),False
34215,Pouzols,34,76,Pouzols (34),False
11296,Pouzols-Minervois,11,76,Pouzols-Minervois (11),False
03210,Pouzy-Mésangy,03,84,Pouzy-Mésangy (03),False
40235,Poyanne,40,75,Poyanne (40),False
70422,Poyans,70,27,Poyans (70),False
40236,Poyartin,40,75,Poyartin (40),False
26253,Poyols,26,84,Poyols (26),False
80640,Pozières,80,32,Pozières (80),False
03209,Poëzat,03,84,Poëzat (03),False
26254,Pradelle,26,84,Pradelle (26),False
43154,Pradelles,43,84,Pradelles (43),False
59469,Pradelles,59,32,Pradelles (59),False
11297,Pradelles-Cabardès,11,76,Pradelles-Cabardès (11),False
07182,Prades,07,84,Prades (07),False
09232,Prades,09,76,Prades (09),False
43155,Prades,43,84,Prades (43),False
66149,Prades,66,76,Prades (66),False
81212,Prades,81,76,Prades (81),False
12188,Prades-Salars,12,76,Prades-Salars (12),False
12187,Prades-d'Aubrac,12,76,Prades-d'Aubrac (12),False
34217,Prades-le-Lez,34,76,Prades-le-Lez (34),False
34218,Prades-sur-Vernazobre,34,76,Prades-sur-Vernazobre (34),False
09233,Pradettes,09,76,Pradettes (09),False
15155,Pradiers,15,84,Pradiers (15),False
12189,Pradinas,12,76,Pradinas (12),False
